keyword,keywordType,avgSentiment,totalRT,totalFav,totalPop,topTweet,topRT,topFav,topPop
@LysaYeager,USERNAME,0.0,0,0,0,LysaYeager early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Thunderpatch,USERNAME,0.0,0,0,0,Thunderpatch early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/WVeYRngrrI,LINK,0.0,17,53,29,Today only enjoy special savings on the crystal edition UE BOOM wireless Bluetooth speaker http://t.co/Ykq57TEa9a http://t.co/WVeYRngrrI,17,53,29
@laddy27j,USERNAME,0.0,0,2,0,laddy27j early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
Ready set,OTHER,0.300000012,48,60,52,RT amazonfire: Ready set #HBOGO. Catch up on all your favorite shows on the Fire TV stick: http://t.co/DXmtizdJB3 http://t.co/5KaWEV6Fyc,48,60,52
http://t.co/tFVHvafYfM,LINK,0.0,6,14,8,Make an offer to negotiate even lower prices on thousands of items in Collectibles and Fine Art this holiday season http://t.co/tFVHvafYfM,6,14,8
http://t.co/WTKZ6EsOAQ,LINK,0.0,8,21,12,The #AmazonMysteryDeal is fast like F2.8-4.0 fast http://t.co/WTKZ6EsOAQ,8,21,12
@angelbolivarr,USERNAME,0.0,0,2,0,angelbolivarr early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@mainer_sam,USERNAME,0.0,0,0,0,mainer_sam early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jkadis,USERNAME,0.0,0,2,0,jkadis early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@jimmyjchen,USERNAME,0.0,0,2,0,jimmyjchen early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@MandaGoldberg,USERNAME,0.0,0,0,0,MandaGoldberg early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@t_kreider,USERNAME,0.0,0,0,0,t_kreider early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@BillMerrill1,USERNAME,0.0,0,0,0,BillMerrill1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@nirvana_rock124,USERNAME,0.0,0,0,0,nirvana_rock124 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@garrisbugg1,USERNAME,0.0,0,2,0,garrisbugg1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@amazontechdeals,USERNAME,0.0,43,46,42,RT amazontechdeals: Shop Samsung Black Friday Deals: Up to 50% select home audio products. http://t.co/CSBOBFsyoh,22,19,20
@tjwa68,USERNAME,0.0,0,0,0,tjwa68 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
bargains,OTHER,0.49000001,13,35,20,The last day of 2014 = the perfect day to hunt for fantastic bargains in Amazon's Year-End Deals: http://t.co/9WNNPiWCAk,13,35,20
@jasonrossiter,USERNAME,0.0,0,2,0,jasonrossiter early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/JrbhCwV9Xf,LINK,0.0,32,31,31,Always ready connected and fast. Just ask. amazonecho is now available no invite required! http://t.co/U3eUINq7HA http://t.co/JrbhCwV9Xf,32,31,31
@brenda77g,USERNAME,0.0,0,0,0,brenda77g early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
foil shaver,OTHER,0.965798616,14,29,19,Save $40+ on the world's greatest foil shaver! Reply w/ #AmazonCart to add Braun Series 7-790 http://t.co/gXxFLsjbnu http://t.co/2T9eFq0bQF,14,29,19
@jamacelet,USERNAME,0.0,0,0,0,jamacelet early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@chaai_addict,USERNAME,0.0,0,0,0,chaai_addict early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/WS3xBAbpiK,LINK,0.0,1,8,3,WuffydScott alcruse coupons coupons coupons http://t.co/WS3xBAbpiK,0,3,1
#TheJeffersons,HASHTAG,0.0,18,19,18,"RT amazon_movies: Move on up to the East side with our ""dee-luxe"" #DealoftheDay! http://t.co/OHZBLgueac  #TheJeffersons http://t.co/AG27xM�",18,19,18
@abwarren26,USERNAME,0.0,0,0,0,abwarren26 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
Chronicle,OTHER,0.0,19,29,22,Bucket list books continue with �The Wind-Up Bird Chronicle: A Novel' http://t.co/59BTmQhPQ6 #100Books http://t.co/GUHfVOs1E1,19,29,22
@soggydough,USERNAME,0.0,0,2,0,soggydough early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
https://t.co/UMAPUFcYyh,LINK,0.0,9,39,19,Have you tried setting up your own #AmazonGiveaway yet? https://t.co/UMAPUFcYyh,9,39,19
@trickyd1972,USERNAME,0.0,0,2,0,trickyd1972 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@alwazjoy,USERNAME,0.0,0,0,0,alwazjoy early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jameskwaters,USERNAME,0.0,0,2,0,jameskwaters early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@KumpKump,USERNAME,0.0,0,2,0,KumpKump early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@ed2e29e689634cc,USERNAME,0.0,0,0,0,ed2e29e689634cc early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
solid advice,OTHER,0.0,0,3,1,quentin_dyer solid advice right there.,0,3,1
@SnarkCast1,USERNAME,0.0,0,2,0,SnarkCast1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@bobbyesqueda,USERNAME,0.0,0,2,0,bobbyesqueda early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@Snowmanr67,USERNAME,0.0,0,2,0,Snowmanr67 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@SouthsideSavior,USERNAME,0.0,5,15,8,RT SouthsideSavior: amazon Favorite Harry Potter series. One I feel is best? Holes.,5,15,8
discounted laptops,OTHER,0.490749985,22,29,24,Save an additional 10% on already discounted laptops from Amazon Warehouse Deals http://t.co/hwDCEuWFvy http://t.co/kMKqIbwIVL,22,29,24
@jboyenterprises,USERNAME,0.0,0,0,0,jboyenterprises early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@mathyew1976,USERNAME,0.0,0,2,0,mathyew1976 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@SargeMustang,USERNAME,0.0,0,2,0,SargeMustang early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/HLCp7pbqRm,LINK,0.0,17,21,18,Why is this guy so happy on a Monday? Because of the Deal of the Day http://t.co/HLCp7pbqRm http://t.co/G9t9wGMiLf,17,21,18
simplifies,OTHER,0.49000001,8,11,9,RT amznvideoshorts: Tech that simplifies your workout discover SMS Audio BioSport Earbuds which monitor your heart through your ears htt�,8,11,9
http://t.co/XsGfRR6aEH,LINK,0.0,6,33,15,A very edgy Deal of the Day http://t.co/XsGfRR6aEH http://t.co/uvoRAzQobz,6,33,15
@UndeadPriest,USERNAME,0.545000017,0,2,0,UndeadPriest awesome enjoy!,0,2,0
http://t.co/J0p4GF0rEP,LINK,0.0,3,4,3,Today only save up to 52% off select SentrySafe Safes #DealOfTheDay http://t.co/J0p4GF0rEP,3,4,3
https://t.co/aJ9bd5rcIy,LINK,0.0,4,9,5,RT amazonfire: You ever ask yourself�JalenRose does. #soupsalad #polarbearshttps://t.co/aJ9bd5rcIy,4,9,5
@pirao,USERNAME,0.0,0,0,0,pirao early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@shelbys4guys,USERNAME,0.0,0,2,0,shelbys4guys early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@2washblog,USERNAME,0.0,10,23,14,RT 2washblog: amazon Charlotte's Web is the first favorite I remember - can't wait to share it with my girls. #100Books,10,23,14
http://t.co/9G4D91OWta,LINK,0.0,40,37,38,Celebrate National Reading Month with the best books of March http://t.co/9G4D91OWta http://t.co/OhjIhlhJw7,40,37,38
including suits,OTHER,0.425374985,16,22,17,Today only save 70% on men's suiting from top brands--including suits sport coats and dress pants http://t.co/52Yll68Uvl,9,11,9
http://t.co/lPyxUixqQ9,LINK,0.0,14,9,12,Wednesday morning Lightning Deals:60% off high speed memory card: http://t.co/oF5uCBVcpV42% off wireless printer: http://t.co/lPyxUixqQ9,14,9,12
@HarryBallzak1,USERNAME,0.0,0,2,0,HarryBallzak1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@PermieErnie,USERNAME,0.0,0,0,0,PermieErnie early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@wesrford,USERNAME,0.0,12,31,18,RT wesrford: amazon RL Stine caught my curiosity but JK Rowling made me a book worm. #100Books,12,31,18
@cescolap,USERNAME,0.0,0,0,0,cescolap early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@altemz,USERNAME,0.0,0,0,0,altemz early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@tangoontherun,USERNAME,0.0,0,2,0,tangoontherun early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
https://t.co/aBNCi32v1g,LINK,0.0,75,83,77,Happy #EarthDay! https://t.co/aBNCi32v1g,75,83,77
http://t.co/rQcLA6trOc,LINK,0.0,13,14,13,A 31% off Lightning Deal that will help you get your fitness on http://t.co/rQcLA6trOc http://t.co/X8LZrs2Lb2,13,14,13
@buffcalf78,USERNAME,0.0,0,0,0,buffcalf78 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@toadfalto,USERNAME,0.0,0,2,0,toadfalto early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/WgAl8P4lKe,LINK,0.0,11,14,12,#BlackFriday + the end of Movember approaching = the perfect time for this Deal of the Day http://t.co/WgAl8P4lKe http://t.co/EnVbX4oq9r,11,14,12
http://t.co/ENbR83ioBy,LINK,0.0,28,31,29,Today only save over 40% off Sony AS100 and AS100VR Action Cameras #DealOfTheDay http://t.co/CTMbiUdjf2 http://t.co/ENbR83ioBy,28,31,29
enough Rubbermaid storage containers,OTHER,0.0,61,81,68,#HolidayFunFacts: Amazon customers purchased enough Rubbermaid storage containers to pack a lunch for the entire population of Montana.,61,81,68
Great,OTHER,0.720000029,32,33,32,#WorldBookDay #AmazonGiveaway: Enter for a chance to win 'Great Expectations' https://t.co/ozfYu5QSeI NoPurchNec,32,33,32
@motorcyclegrrl,USERNAME,0.0,0,2,0,motorcyclegrrl early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
n't easy,OTHER,-0.49000001,43,65,50,It ain't easy being green http://t.co/HrKv9gv3e1 http://t.co/hGQeACiEYW,43,65,50
@AdamDavis18,USERNAME,0.0,0,0,0,AdamDavis18 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@amandaintexas,USERNAME,0.0,0,0,0,amandaintexas early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
#WorldBackupDay,HASHTAG,0.0,24,25,24,It's #WorldBackupDay!  Learn how to safely back up your music pictures movies and more http://t.co/kA6zbbDJbr,24,25,24
great gifts,OTHER,0.635999978,12,24,16,Meet the inspiring people behind some great gifts and make a meaningful match for someone on your list http://t.co/IUZ1fIff0Z,12,24,16
now eligible,OTHER,0.499628007,32,37,33,RT amazongiveaway: New: AmazonKindle E-readers now eligible as giveaway prizes #PrizeEnvy http://t.co/Tsy4VKuFbDhttps://t.co/OnCq6QOnJf,32,37,33
@alexpav_av,USERNAME,0.0,0,2,0,alexpav_av early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
select memory cards,OTHER,0.0,22,32,25,Deal of the Day: Up to 40% off select memory cards USB drives and solid-state drives http://t.co/Jnr5Wr5vGK http://t.co/XcpdUXfbBa,22,32,25
family favorites,OTHER,0.600000024,18,31,22,A Charlie Brown Christmas Elf A Christmas Story &amp; more holiday &amp; family favorites are on sale now from AmazonVideo http://t.co/TQWzfs4SuF,18,31,22
@Outoftune66,USERNAME,0.0,0,0,0,Outoftune66 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
great gift,OTHER,0.600000024,24,50,33,A great gift for the life saver in your life. #InternationalNursesDay http://t.co/lm65km7MCh http://t.co/0XddjkCcSv,24,50,33
upsets,OTHER,-1.0,0,0,0,ZeroP1 the beauty of brackets = upsets!,0,0,0
@Life_GodsGift,USERNAME,0.0,0,2,0,Life_GodsGift early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@LizSellsNY,USERNAME,0.0,0,2,0,LizSellsNY early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@JHR88,USERNAME,0.0,0,2,0,JHR88 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/6sK0WGFotI,LINK,0.0,19,28,22,Kick it this weekend in the 50% off Deal of the Day from colehaan http://t.co/OLdYL4n6Xu http://t.co/6sK0WGFotI,19,28,22
http://t.co/NEKg9Iaapq,LINK,0.0,25,30,26,Deal of the Day: Over 45% off the Canon PowerShot S110 Digital Camera http://t.co/NEKg9Iaapq #CyberMonday http://t.co/3OCtHMPg25,25,30,26
@JimmyDeeJ,USERNAME,0.0,0,0,0,JimmyDeeJ early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
inspiring,OTHER,0.600000024,12,24,16,Meet the inspiring people behind some great gifts and make a meaningful match for someone on your list http://t.co/IUZ1fIff0Z,12,24,16
Electric Toothbrush,OTHER,0.204479158,16,26,19,Save $30 on Superior Clean! Reply w/ #AmazonCart to add Oral-B Black 7000 Electric Toothbrush http://t.co/bX2YQYbknL http://t.co/EvwJrPxTrZ,16,26,19
homemade cheesy poblano empanadas,OTHER,1.038800001,19,30,22,In celebration of National Empanada Day try these homemade cheesy poblano empanadas! http://t.co/fBHg6P5Kqa,19,30,22
@RealDurangoJim,USERNAME,0.0,0,0,0,RealDurangoJim early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
#GoHawks,HASHTAG,0.0,13,17,14,"RT NChadwickDOTcom: Brand new 55"" TV purchased using #Amazon new #PrimeNow will be here in 1HR just in time for #SEAvsCAR #GoHawks! Hope i�",13,17,14
@vanellsj,USERNAME,0.0,0,0,0,vanellsj early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/KQfo9OCnUD,LINK,0.0,25,27,25,Bonus Deal of the Day: Up to 40% Off Select SanDisk Memory Cards and Flash Drives http://t.co/KQfo9OCnUD http://t.co/sE7UsMwtI3,25,27,25
@F0WL3R,USERNAME,0.0,0,0,0,F0WL3R early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
savvy,OTHER,1.200000048,0,0,0,randomcashew savvy prediction!,0,0,0
@JenniferGStraub,USERNAME,0.0,0,2,0,JenniferGStraub early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/F93BQCRoMd,LINK,0.0,16,26,19,Traveling this weekend? Save up to 50% on select travel accessories today only #DealoftheDay http://t.co/F93BQCRoMd http://t.co/ZjtLewcttH,16,26,19
@mariajplummer,USERNAME,0.0,0,0,0,mariajplummer early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/ZTXq5cgGF8,0,0,0
inspired,OTHER,0.600000024,4,11,6,RT cwahm: amazon #100books I was inspired by a good friend of mine in high school. We loved to discuss books! #nerds :),4,11,6
http://t.co/rukwY1pCND,LINK,0.0,19,37,25,#PrimeNow FREE 2-hour delivery has expanded! Check back often to see if we deliver to your area http://t.co/rukwY1pCND,19,37,25
@rakeshkhabiya,USERNAME,0.0,0,2,0,rakeshkhabiya early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@shair817,USERNAME,0.0,0,0,0,shair817 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@dawnrochelleb,USERNAME,0.0,0,0,0,dawnrochelleb early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@jlpless,USERNAME,0.0,0,0,0,jlpless early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@RyanRappa1,USERNAME,0.0,0,0,0,RyanRappa1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@SriniJayabalan,USERNAME,0.0,0,0,0,SriniJayabalan early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
digital deals,OTHER,0.0,20,19,19,RT amazongames: Get CivGame: Beyond Earth for $24.99 #ShadowofMordor for $19.99 and much more with our Black Friday digital deals: http:�,20,19,19
http://t.co/nfL4WIq5RE,LINK,0.0,24,35,27,RT Amazon3PSellers: +5 shower style points! Save 79% on this Shower Head with Wireless Bluetooth Speaker! http://t.co/nfL4WIq5RE http://t.�,24,35,27
gift receipt,OTHER,0.49000001,35,41,37,Gifting Tip of the Day: Mark your item as a gift during checkout to get a gift receipt. If it is not quite right returns will be easy!,35,41,37
@a_pass1,USERNAME,0.0,0,0,0,a_pass1 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/xVIcAxsoAL,LINK,0.0,30,38,32,"Save up to 75% Off ""Star Trek: The Next Generation"" Seasons 1-6 on Blu-ray http://t.co/xVIcAxsoAL http://t.co/OX684M32nF",30,38,32
http://t.co/V4IqpBZYtB,LINK,0.0,19,57,32,The next book on the countdown: The Things They Carried #100Books http://t.co/V4IqpBZYtB http://t.co/fJ7Ip0Uw6P,19,57,32
http://t.co/959V5DcC9S,LINK,0.0,35,39,36,Need to return an item shipped by http://t.co/959V5DcC9S for any reason? Visit our Returns Center: http://t.co/eOTQA1QfON,35,39,36
@cjdunn,USERNAME,0.0,0,0,0,cjdunn early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/70hJ3oENlp,LINK,0.0,58,89,68,RT AmazonStudent: Enter our #PlaySanta Sweeps &amp; you could win a $1K http://t.co/70hJ3oENlp Gift Card! http://t.co/u88TuoiC2q No Purch Nec.�,33,52,39
kids books,OTHER,0.0,24,93,48,RT sarahbachtold: Just ordered a couple of kids books from #Amazon and they came in this fun yellow minions box! #MinionsBoxes http://t.co�,24,93,48
@justinafaulkner,USERNAME,0.0,0,0,0,justinafaulkner early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@wushaikh,USERNAME,0.0,0,0,0,wushaikh early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@JohnVanWyk,USERNAME,0.0,0,2,0,JohnVanWyk early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@timbrogan,USERNAME,0.0,0,2,0,timbrogan early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
@jddlsmi,USERNAME,0.0,0,0,0,jddlsmi early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@tfizzy14,USERNAME,0.0,0,0,0,tfizzy14 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@sesews,USERNAME,0.0,1,3,1,sesews early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,1,3,1
premiere tomorrow,OTHER,0.0,26,98,51,RT robdelaney: All episodes of catastrophe_tv premiere tomorrow on Amazon: http://t.co/gBbD27KpWe https://t.co/Fil08bC064,26,98,51
@bobdylan,USERNAME,0.441551745,20,25,21,Sign up for a chance to win and pre-order bobdylan's 'Shadows in the Night' http://t.co/YzqsINGFTq http://t.co/uYBtxJRdOz,20,25,21
@marycarrice,USERNAME,0.0,0,0,0,marycarrice early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@silverliningsok,USERNAME,0.0,0,0,0,silverliningsok early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
new videos,OTHER,0.104626998,8,21,12,RT amznvideoshorts: We're getting some great new videos at CES 2015.  Check out the latest videos and cool new products here: http://t.co/�,8,21,12
http://t.co/3mByp4NiUJ,LINK,0.0,19,51,30,Oscar nominees then and now: Wes Anderson #TBT http://t.co/3mByp4NiUJ #Oscars http://t.co/FvnTQurxOs,19,51,30
eligible Luxury,OTHER,0.600000024,28,42,32,For a limited time get $10 back when you purchase $50 of eligible Luxury Beauty items &amp; enter promo code LUXBEAUTY http://t.co/83QwWCIBAZ,28,42,32
@BaynofExistence,USERNAME,0.0,0,2,0,BaynofExistence early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
http://t.co/NLDOZzoQkD,LINK,0.0,14,22,16,RT amznvideoshorts: Check out the ecobee3 smarter wi-fi thermostat from #CES2015: http://t.co/NLDOZzoQkD #AmazonCES,14,22,16
https://t.co/Qu0eJQxUJF,LINK,0.0,34,57,42,See how nature_org is using AmazonSmile donations to help conserve our precious lands and waters #EarthDayhttps://t.co/Qu0eJQxUJF,34,57,42
@kazoodiver,USERNAME,0.0,0,2,0,kazoodiver early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,2,0
NBA,OTHER,0.0,47,61,51,New Xbox bundle: Xbox One + AC Unity/Black Flag + NBA 2K15 + 12 Months of Xbox Live: $349.99 http://t.co/MYYS3qL96g http://t.co/OyiX0pWhMg,47,61,51
http://t.co/87qP5cjeq1,LINK,0.0,12,24,16,You might like what you find inside this bag http://t.co/87qP5cjeq1 #DOTD http://t.co/hRiqeTEm2K,12,24,16
sweet prize,OTHER,0.49000001,38,63,46,We're giving away a sweet prize on Snapchat today. Follow 'amazon' to see what these clues are referring to. http://t.co/PmTj8B2zAu,21,33,25
@mattnightingale,USERNAME,0.0,0,0,0,mattnightingale early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/tayarWGp83,LINK,0.0,20,26,22,Today only save up to 65% Off The Sopranos: The Complete Series http://t.co/tayarWGp83 http://t.co/bS9fJ5c8Gv,20,26,22
@jplee44,USERNAME,0.0,0,0,0,jplee44 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
fun twist,OTHER,0.0,9,18,12,A fun twist on a traditional Irish potato dish. See full recipe: http://t.co/rtos8KLbSj #FeelingGreenhttps://t.co/ztu0MTxlTJ,9,18,12
@take2review,USERNAME,0.0,0,0,0,take2review early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@imaginefit,USERNAME,0.0,0,0,0,imaginefit early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
@Barr4444,USERNAME,0.0,0,0,0,Barr4444 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
Dr. Seuss,OTHER,0.0,3,12,6,RT 08Ang: amazon Thats easy! Dr. Seuss!,3,12,6
@ChrisGuzmann,USERNAME,0.0,0,0,0,ChrisGuzmann early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/U20nkde5uH,LINK,0.0,12,24,16,What's inside this case? Hint: It's a #1 Best Seller and the 42% off BONUS Deal of the Day http://t.co/U20nkde5uH http://t.co/bpMNlW3eMM,12,24,16
@LBHS_DDrafts,USERNAME,0.0,0,0,0,LBHS_DDrafts early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
birthday today,OTHER,0.450000018,24,39,29,RT AmazonKindle: We all begged for this breakfast. The inventor of this dish celebrates a birthday today. #NationalReadingMonth http://t.c�,24,39,29
@nltaff,USERNAME,0.0,0,0,0,nltaff early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
10017,OTHER,0.0,33,30,31,NYC-ers Prime Now's added zips! 10001 10010 10016 10017 10018 10019 10020 10022 10036 http://t.co/eY05HtcaZC #PrimeNow,33,30,31
Andrea,OTHER,1.0,0,0,0,Absolut_Andrea hi Andrea nice to meet you!,0,0,0
http://t.co/vAYqrkXgHW,LINK,0.0,21,25,22,#CyberMonday Lightning Deal: Diablo III Reaper of Souls Collector's Edition http://t.co/UpfgwcDaw6 http://t.co/vAYqrkXgHW,21,25,22
@Seahawks,USERNAME,0.0,16,38,23,#HolidayFunFacts: Amazon sold enough okeeffescompany Hand and Foot Cream to provide a lifetime supply to the entire Seahawks roster.,16,38,23
@kaydport,USERNAME,0.0,0,0,0,kaydport early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
late,OTHER,-0.553854123,85,161,111,It's getting late time to put on your PJ's! http://t.co/tIy7QCwhUD http://t.co/MItMdUYDWY,53,111,73
@TheMaroonTorero,USERNAME,0.0,0,0,0,TheMaroonTorero early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/IctiLxp7dc,LINK,0.0,15,25,18,RT treasuretruck: Seattle Meet the Treasure Truck. http://t.co/IctiLxp7dc . See you in 2 Days! #TreasureTruck #Amazon #Seattle,15,25,18
@hanathebanana16,USERNAME,0.0,0,0,0,hanathebanana16 early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
http://t.co/V4iKRLFvO1,LINK,0.0,19,22,20,Make sure you're tracking this 50% off Lightning Deal (while supplies last) http://t.co/V4iKRLFvO1 http://t.co/rpfJ3HWHnS,19,22,20
#SummerVibes,HASHTAG,0.0,47,73,56,Find everything you need to keep your pet lookin' and feelin' cool this summer http://t.co/LYoAEtMKFy #SummerVibes https://t.co/JQeiNNEHO8,47,73,56
@amykgoodrich,USERNAME,0.0,0,0,0,amykgoodrich early deals on Kindle and Fire tablets are unwrapped! Start saving! http://t.co/zIeaA77fAT,0,0,0
