keyword,keywordType,avgSentiment,totalRT,totalFav,totalPop,topTweet,topRT,topFav,topPop,company,date
http://t.co/tL8RUFakUw,LINK,0,213,242,223,RT @BoxHQ: We're teaming up with @IBM to transform work in the cloud: https://t.co/HqqP5g8Tyz http://t.co/tL8RUFakUw,213,242,223,IBM,14/10/2014
predictive analytics,OTHER,0.098422138,276,132,223,Ability to merge predictive analytics w/ Twitter data now available in #WatsonAnalytics http://t.co/tbomixijA7 http://t.co/zvOW0E7Xg6,122,63,101,IBM,19/04/2015
#NYC,HASHTAG,0.011111111,264,160,222,Beautiful photo of @IBMWatson's new digs at Astor Place in #NYC: http://t.co/BrkVo8Pzix http://t.co/0EBgcPiyXD,58,49,54,IBM,23/03/2015
@qz,USERNAME,0.245000005,278,121,222,IBM has been awarded an average of 21 patents per day so far in 2015 http://t.co/zYVewOK6xi via @qz http://t.co/UwkLaS7GSj,158,63,124,IBM,6/5/2015
http://t.co/zYVewOK6xi,LINK,0,278,121,222,IBM has been awarded an average of 21 patents per day so far in 2015 http://t.co/zYVewOK6xi via @qz http://t.co/UwkLaS7GSj,158,63,124,IBM,3/1/2014
https://t.co/7IHNsVtEu6,LINK,0,179,300,221,RT @levie: Extremely pumped to be partnering with the company that literally invented business computing. https://t.co/7IHNsVtEu6,179,300,221,IBM,10/12/2014
invented business computing,OTHER,0.507300019,179,300,221,RT @levie: Extremely pumped to be partnering with the company that literally invented business computing. https://t.co/7IHNsVtEu6,179,300,221,IBM,15/07/2014
#socbiz,HASHTAG,0.035748248,297,105,220,.@Hootsuite and IBM launch IBM Connections beta integration. Apply for beta access: http://t.co/aWIv01kQSP #socbiz,37,25,32,IBM,7/10/2014
#ibmcloud,HASHTAG,0.028863642,306,76,217,IBM's big plans for #cloud computing http://t.co/iUVVyYjO3k  via @nytimes #ibmcloud http://t.co/guSKwpulkw,54,19,41,IBM,15/07/2014
http://t.co/n5e8MtaO9u,LINK,0,325,8,213,Preview James Murphy's latest remix made w/ tennis data http://t.co/n5e8MtaO9u via @VICE #IBMSessions http://t.co/JbhdeNt74G,84,7,57,IBM,3/3/2015
@mashable,USERNAME,0.005952381,267,121,213,RT @mashable: IBM gets serious about Internet of Things with $3 billion investment http://t.co/fmenDtkCZn,131,57,105,IBM,4/1/2015
#ViewFromMyDesk,HASHTAG,0,224,203,211,"Evening view from IBM's offices in Bangalore, India. Join IBM: http://t.co/BznKxMyYX0 #ViewFromMyDesk http://t.co/3KbavvfftU",41,35,38,IBM,22/04/2015
http://t.co/seZ9QWuXpE,LINK,0,282,79,210,Words of wisdom from our founder http://t.co/seZ9QWuXpE http://t.co/oKcd3HBY59,106,15,74,IBM,4/6/2015
http://t.co/GgVitvHnsy,LINK,0,237,165,210,"If you know design, you know #PaulRand. Here's the story on how he created the IBM logo: http://t.co/GgVitvHnsy http://t.co/BYC9T2hkZk",110,69,95,IBM,27/11/2013
http://t.co/FwGXdotjr0,LINK,0,238,151,207,"Happy 100th birthday to Paul Rand, renowned designer &amp; IBM logo creator: http://t.co/h86uAnrMQD http://t.co/FwGXdotjr0",238,151,207,IBM,10/2/2015
#data,HASHTAG,9.74E-05,264,115,207,Behind the scenes in Queens: IBMers turn 41 million #data points into insights http://t.co/91av9gaBSt #tennis #ace http://t.co/kJiZxSKlbw,83,48,70,IBM,18/09/2014
renowned designer,OTHER,0.579999983,238,151,207,"Happy 100th birthday to Paul Rand, renowned designer &amp; IBM logo creator: http://t.co/h86uAnrMQD http://t.co/FwGXdotjr0",238,151,207,IBM,30/04/2015
renowned,OTHER,0.579999983,238,151,207,"Happy 100th birthday to Paul Rand, renowned designer &amp; IBM logo creator: http://t.co/h86uAnrMQD http://t.co/FwGXdotjr0",238,151,207,IBM,20/05/2015
http://t.co/h86uAnrMQD,LINK,0,238,151,207,"Happy 100th birthday to Paul Rand, renowned designer &amp; IBM logo creator: http://t.co/h86uAnrMQD http://t.co/FwGXdotjr0",238,151,207,IBM,21/07/2014
celebrate,OTHER,0.400000016,242,144,207,"RT @Slate: If you have ever used a computer, you should celebrate Ada Lovelace Day: http://t.co/TKl8Sy4P1N http://t.co/cbNtqSCvCi",136,79,116,IBM,23/05/2015
logo creator,OTHER,0.539999962,238,151,207,"Happy 100th birthday to Paul Rand, renowned designer &amp; IBM logo creator: http://t.co/h86uAnrMQD http://t.co/FwGXdotjr0",238,151,207,IBM,18/11/2014
http://t.co/jdTYDnbD3O,LINK,0,283,73,207,Now available: IBM's 2014 Annual Report. More about IBM's year of transformation. http://t.co/jdTYDnbD3O #IBM2014AR http://t.co/0QMPU3HPyT,134,27,96,IBM,13/09/2014
#InTheLab,HASHTAG,0.010718438,233,168,206,Data transfer at the speed of light? That's what IBM scientist Giorgio Signirello is working on #InTheLab in Zurich http://t.co/cFNtcMyJGS,49,30,42,IBM,2/4/2015
great,OTHER,0.030154818,259,137,205,RT @VentureBeat: Never mind Amazon. IBM's great blue hope is the cloud http://t.co/OrarzHcNkd by @jordannovet http://t.co/TpJT5LaLfz,55,34,47,IBM,12/1/2015
resource,OTHER,0.113333335,269,87,202,Data is becoming the world's new natural resource. #BigData http://t.co/e0wwp02T38 #IBM2013AR http://t.co/LNgUuC5UQJ (RT @SmarterPlanet),109,31,81,IBM,16/12/2014
#IBMdesign,HASHTAG,0.083333333,208,186,199,What do you think of the new IBM studio in London? #IBMdesign http://t.co/32uU8gVv95,63,72,66,IBM,29/12/2014
@PathwaysInTech,USERNAME,1.13E-07,256,104,197,One graduation. Two diplomas. Learn more about the @PathwaysInTech program: http://t.co/EVn7C8K1Wv  #IBMedu http://t.co/ymkmd6CgGx,46,30,40,IBM,18/09/2014
#design,HASHTAG,0.013119048,206,187,196,Designer Paul Rand's original sketch for the IBM rebus logo: http://t.co/FPuM5ej62W (Photo credit: @jarjop)  #design http://t.co/ZhbZMtUwBA,106,74,94,IBM,20/11/2013
private cloud,OTHER,0.375,216,160,195,RT @IBMcloud: A @Forrester survey finds #IBMCloud the most popular multi-vendor hosted private cloud. http://t.co/2LbYYvrNnv http://t.co/CR�,164,137,154,IBM,17/01/2014
#WorldOfWatson,HASHTAG,0.103522875,254,89,194,The future has a new home. #WorldOfWatson http://t.co/TaQcS8l2By,162,67,128,IBM,17/06/2015
next phase,OTHER,0.390145987,278,38,194,"Today we launch the next phase of @SmarterPlanet, called �Made With IBM,� at @The_Masters http://t.co/c8tIZOy0LV #MadeWithIBM",139,19,97,IBM,24/06/2015
Breaking,OTHER,-0.156233339,246,104,193,Breaking geek news: IBM is the top U.S. patent earner for the 22nd year in a row http://t.co/4QdJKoPGx4 http://t.co/3QXKxkR82Y,110,41,85,IBM,5/3/2015
@ibm_news,USERNAME,3.11E-14,277,74,191,MT @ibm_news: IBM patents new 'data privacy engine' that protects personal data traveling across borders via #cloud http://t.co/f76cz6Vrpx,32,6,22,IBM,26/02/2015
@TechCrunch,USERNAME,0.001921296,242,105,191,#WatsonAnalytics will put powerful data tools in the hands of everyone http://t.co/tEHaI2XyaH via @TechCrunch http://t.co/Qp56O95AX2,65,33,53,IBM,18/06/2015
redefining storage economics,OTHER,0,140,282,189,"IBM unveils IBM Spectrum Storage, redefining storage economics http://t.co/JPLvBx8mwi #SoftwareDefined http://t.co/egQW3BDrRG",140,282,189,IBM,12/1/2015
http://t.co/JPLvBx8mwi,LINK,0,140,282,189,"IBM unveils IBM Spectrum Storage, redefining storage economics http://t.co/JPLvBx8mwi #SoftwareDefined http://t.co/egQW3BDrRG",140,282,189,IBM,7/8/2014
http://t.co/egQW3BDrRG,LINK,0,140,282,189,"IBM unveils IBM Spectrum Storage, redefining storage economics http://t.co/JPLvBx8mwi #SoftwareDefined http://t.co/egQW3BDrRG",140,282,189,IBM,23/02/2015
http://t.co/rpSADxZTJY,LINK,0,243,91,189,IBM CEO Ginni Rometty named to @Forbes' list of most powerful women in the world: http://t.co/cnqgaMk85D  #PowerWomen http://t.co/rpSADxZTJY,243,91,189,IBM,26/05/2015
http://t.co/40ixKLb4gu,LINK,0,249,80,189,Available today: first 10 apps from Apple and IBM. More: http://t.co/40ixKLb4gu http://t.co/Za6HT1GC4R,249,80,189,IBM,5/6/2015
Austin,OTHER,3.15E-05,224,135,189,"RT @coastw: Ginni opens IBM Design Studio in Austin. ""A world transformed by data needs design thinking"" #ibmdesign #ibm http://t.co/DtuBMa�",85,37,68,IBM,10/3/2015
http://t.co/Za6HT1GC4R,LINK,0,249,80,189,Available today: first 10 apps from Apple and IBM. More: http://t.co/40ixKLb4gu http://t.co/Za6HT1GC4R,249,80,189,IBM,15/12/2014
http://t.co/cnqgaMk85D,LINK,0,243,91,189,IBM CEO Ginni Rometty named to @Forbes' list of most powerful women in the world: http://t.co/cnqgaMk85D  #PowerWomen http://t.co/rpSADxZTJY,243,91,189,IBM,9/3/2015
$7.7 billion,OTHER,0,241,91,187,IBM cloud services is now a $7.7 billion business growing at 75% http://t.co/zmNH6L3puv via @forbes http://t.co/mP4wT8nrvT,137,50,106,IBM,29/10/2014
#PiDay,HASHTAG,0.291666667,231,107,186,Happy #PiDay! Did you know you can calculate Pi using just the number 2? https://t.co/cfgoFM4Hia,129,59,104,IBM,8/3/2015
bold,OTHER,0.279600005,248,75,186,Just released: CEO Ginni Rometty shares #IBM's bold agenda in letter to investors: http://t.co/qwY9csjwP0  #IBM2013AR http://t.co/hpEqmUR8mS,169,45,125,IBM,5/3/2015
#hybridcloud,HASHTAG,0.002041667,238,93,186,Breaking: @IBMCloud makes hybrid a reality for the enterprise http://t.co/sVyH6JRmDh #hybridcloud http://t.co/xoIr3j5ZZU,84,24,63,IBM,15/08/2014
health,OTHER,0.086706349,244,92,186,RT @IBMWatson: #IBM estimates a person leaves a trail of 1 million gigabytes of health data in a lifetime. http://t.co/1ivM2PqvtX http://t.�,107,41,83,IBM,19/01/2015
@NewsHour,USERNAME,-0.25,230,109,186,RT @IBMWatson: The medical community and #IBM are teaching Watson to help doctors treat cancer. http://t.co/gs3yq7wK7y via @NewsHour http:/�,83,39,67,IBM,27/10/2014
#IBMsecurity,HASHTAG,0.189791667,242,80,184,IBM study finds 50% of orgs have zero budget towards mobile app security http://t.co/We902lVu9b #IBMsecurity http://t.co/hkTyfv4Djg,63,21,48,IBM,24/03/2015
the enterprise,OTHER,0.003761725,246,75,183,Breaking: @IBMCloud makes hybrid a reality for the enterprise http://t.co/sVyH6JRmDh #hybridcloud http://t.co/xoIr3j5ZZU,84,24,63,IBM,15/08/2014
most popular,OTHER,0.75,203,145,182,RT @IBMcloud: A @Forrester survey finds #IBMCloud the most popular multi-vendor hosted private cloud. http://t.co/2LbYYvrNnv http://t.co/CR�,164,137,154,IBM,12/6/2015
#cognitivecomputing,HASHTAG,1.45E-04,238,100,182,Putting @IBMWatson to work. 10 new jobs for #cognitivecomputing. http://t.co/yArLQ4LpDd via @InformationWeek http://t.co/nlNinoP85X,65,27,51,IBM,16/07/2014
http://t.co/Nt4HMELXan,LINK,0,234,86,182,Released: CEO Ginni Rometty's letter to investors on IBM's year of transformation http://t.co/cwKoRkNOEV  #IBM2014AR http://t.co/Nt4HMELXan,234,86,182,IBM,14/03/2015
#tennis,HASHTAG,0.004427083,215,124,182,Behind the scenes in Queens: IBMers turn 41 million #data points into insights http://t.co/91av9gaBSt #tennis #ace http://t.co/kJiZxSKlbw,83,48,70,IBM,19/05/2015
new home,OTHER,0.260532657,226,103,181,The future has a new home. #WorldOfWatson http://t.co/TaQcS8l2By,162,67,128,IBM,16/04/2015
@InformationWeek,USERNAME,4.17E-05,239,90,181,Putting @IBMWatson to work. 10 new jobs for #cognitivecomputing. http://t.co/yArLQ4LpDd via @InformationWeek http://t.co/nlNinoP85X,65,27,51,IBM,30/06/2014
@pitchfork,USERNAME,0,155,237,181,"RT @pitchfork: James Murphy is releasing an album of remixes of sounds from U.S. Open tennis matches. Preview ""Match 176"" http://t.co/ykc9a�",94,148,112,IBM,15/07/2014
good,OTHER,0.087916667,213,128,180,A nice Friday reminder - good design is good business http://t.co/N565OMGoEm http://t.co/11UzFlHKXa,87,69,80,IBM,18/06/2015
#patent,HASHTAG,0.074980998,253,53,180,"IBM tops US #patent list for 21st consecutive year w/ record-setting 6,809 innovations in 2013 http://t.co/YPcTZM6iGo http://t.co/vuf7WFNVWW",104,22,75,IBM,25/08/2014
#P4SC,HASHTAG,1.95E-04,232,83,177,Happy #EarthDay! Learn about new tech aimed at creating sustainable communities http://t.co/x9j1Wg0elA #P4SC http://t.co/4607jBZRxD,42,17,33,IBM,24/06/2015
human brain,OTHER,0.079166671,218,101,175,IBM's new supercomputing chip mimics the human brain with very little power http://t.co/1TZvu9xBk5 http://t.co/ZLzx7a0wm2,102,61,87,IBM,3/1/2014
patent record,OTHER,0.292619512,231,72,175,"IBM breaks U.S. patent record in 2014, becomes first to top 7,000 patents in one year: http://t.co/wShsnHFVNd http://t.co/6dg1PlGqGm",168,51,127,IBM,8/10/2014
Good,OTHER,0.350000004,207,119,174,Good design is (still) good business. Overview of the @IBMdesign approach by @adam_cutler: http://t.co/0UXMhIHAR5 http://t.co/NQeHI8HxVs,79,47,67,IBM,3/3/2014
Good design,OTHER,0.333333333,207,119,174,Good design is (still) good business. Overview of the @IBMdesign approach by @adam_cutler: http://t.co/0UXMhIHAR5 http://t.co/NQeHI8HxVs,79,47,67,IBM,15/07/2014
straight years,OTHER,0.010044,228,76,174,"RT @Forbes: IBM has the most US patents for 21 straight years, with a record 6,809 in 2013: http://t.co/jFVSUX7SPa http://t.co/0XnuAEqPNK",114,38,87,IBM,9/5/2014
@SI_Tennis,USERNAME,0,201,135,174,RT @SI_Tennis: Daily Data Viz: Big servers and returners at this year's #AusOpen http://t.co/bHrbqrTGyR #GameChangersIBM http://t.co/hFy67z�,33,28,31,IBM,10/4/2014
#WorldofWatson,HASHTAG,0.204172378,220,93,174,Cancer Centers to apply Watson to the data challenge of precision medicine http://t.co/4gipGk1T3h #WorldofWatson http://t.co/VqneSyuyIY,94,37,74,IBM,11/3/2013
Insights,OTHER,0.389583349,225,81,173,#Didyouknow @IBMWatson can analyze your personality? Personality Insights now on @IBMBluemix http://t.co/oNVUKtPsmp http://t.co/TjQ37jnZkG,116,44,90,IBM,5/2/2014
Now available,OTHER,0.362915993,240,53,173,Now available: IBM's 2014 Annual Report. More about IBM's year of transformation. http://t.co/jdTYDnbD3O #IBM2014AR http://t.co/0QMPU3HPyT,134,27,96,IBM,5/11/2014
supercomputing,OTHER,0.400000016,195,130,171,IBM's new supercomputing chip mimics the human brain with very little power http://t.co/1TZvu9xBk5 http://t.co/ZLzx7a0wm2,102,61,87,IBM,13/02/2014
#JurassicWorld,HASHTAG,0,214,94,171,"Everyone's talking about #JurassicWorld, but who's behind all the chatter? http://t.co/uDs51xQkH4  #WatsonAnalytics http://t.co/0CRL0tRvhU",79,31,62,IBM,9/1/2015
@ibmmobile,USERNAME,-3.44E-12,233,82,170,RT @ibmmobile: Apple and IBM unveil new set of enterprise apps: http://t.co/MzhzHKEJyp #IBMMobile http://t.co/M8JobwEpQ1,84,28,64,IBM,7/4/2014
problem,OTHER,-0.046689588,216,102,170,RT @IBMWatson: Watson approaches a problem in the same way as a person: observing and interpreting the issue. http://t.co/V9LGzOMnAP http:/�,71,25,54,IBM,1/5/2015
Big day,OTHER,0.275459588,234,50,168,"RT @IBMWatson: Big day here at the brand new #IBMWatson Group. New offerings, new @NYC headquarters, new organization! http://t.co/GWr3Bsig�",94,20,68,IBM,20/03/2015
#Innovation,HASHTAG,0.104805558,226,72,168,"IBM launches #Innovation Center in Lagos, Nigeria http://t.co/3d5tIDXxVo #Africa  via @venturesafrica http://t.co/zCmNn9x3KZ",53,20,41,IBM,5/3/2015
precision,OTHER,0.400000016,211,89,168,Cancer Centers to apply Watson to the data challenge of precision medicine http://t.co/4gipGk1T3h #WorldofWatson http://t.co/VqneSyuyIY,94,37,74,IBM,14/02/2014
Personality Insights,OTHER,0.53125,218,79,168,#Didyouknow @IBMWatson can analyze your personality? Personality Insights now on @IBMBluemix http://t.co/oNVUKtPsmp http://t.co/TjQ37jnZkG,116,44,90,IBM,13/04/2015
@gigaom,USERNAME,1.65E-06,230,61,168,RT @gigaom: IBM launches the first enterprise apps it cooked up with Apple http://t.co/pFjrtAzwRo� by @kifleswing,83,8,56,IBM,23/12/2014
http://t.co/tbomiy96Yj,LINK,0,190,125,166,"One tweet won't tell you much, but millions can tell you plenty http://t.co/tbomiy96Yj #NewWayToWork #IBMandTwitter http://t.co/nj5pbNtClZ",65,46,58,IBM,15/11/2014
#healthcare,HASHTAG,0.038713635,230,74,166,"In 5 years, doctors will routinely use your DNA to help keep you well. Learn more: http://t.co/1vEB7t10LM #IBM5in5 #healthcare",34,11,25,IBM,7/10/2014
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
