ID,Source Text,Summary,Detected Language,Detected Language Strength,Document Sentiment,Document Sentiment +/-,Model Sentiment,Model Sentiment +/-,Phrase Intensifier,Phrase Negator,Phrase,Phrase Sentiment,Phrase Sentiment +/-,Suggested Phrase,Entity,Entity Type,Entity Sentiment,Entity Sentiment +/-,Entity Sentiment Evidence,Theme,Theme Sentiment,Theme Sentiment +/-,Theme Sentiment Evidence,Wikipedia™ Category,Wikipedia Sub Category,Wikipedia Category Strength,User Category,User Category Strength,User Category Sentiment,User Category Sentiment +/-,Query Category,Query Sub Category,Query Category Sentiment,Query Category Sentiment +/-,Query Category Relevancy,Intention Type,Who,What,Evidence
9fe1cbc6-5b9e-4c01-9b4f-19d661d26c62,Thanks to our amazing developer community!  Apple says July was record-setting month for app store revenue http://t.co/BI8wFTTG5V,Thanks to our amazing developer community!... Apple says July was record-setting month for app store revenue   http://t.co/BI8wFTTG5V... ,English,13,0.49000001,positive,,,,,,,,,,,,,,record-setting month,0.245000005,neutral,4,,,,,,,,,,,,,,,,
5808584f-7d53-4143-888b-cab558d52706,Listening to one of the world's best bands on Sunday afternoon. iTunes Session by OneRepublic https://t.co/n9SqC5vBEQ,Listening to one of the world's best bands on Sunday afternoon... iTunes Session by OneRepublic https://t.co/n9SqC5vBEQ... ,English,15,0.245000005,positive,,,,,best,0.49000001,positive,,https://t.co/n9SqC5vBEQ,Regex,0,neutral,0,OneRepublic https,0.122500002,neutral,4,Music,,0.542108059,,,,,,,,,,,,,
b7b750f1-e3ee-4d34-806b-63cf5b3a3bfa,Dreams. You're more powerful than you think. https://t.co/QAMrQH8454  Great examples of people who have the courage to pursue their dreams.,https://t.co/QAMrQH8454 Great examples of people who have the courage to pursue their dreams... ,English,16,0.893400013,positive,,,more,,powerful,1.036800027,positive,,https://t.co/QAMrQH8454,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
b7b750f1-e3ee-4d34-806b-63cf5b3a3bfa,Dreams. You're more powerful than you think. https://t.co/QAMrQH8454  Great examples of people who have the courage to pursue their dreams.,https://t.co/QAMrQH8454 Great examples of people who have the courage to pursue their dreams... ,English,16,0.893400013,positive,,,,,courage,0.75,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
8aca5789-c26b-459c-bc08-f9702ef4e206,"Welcome to the family---Jimmy, Dre, Luke, Ian and the entire beats team!
http://t.co/qECVlXlYQZ","Welcome to the family---Jimmy, Dre, Luke, Ian and the entire beats team!... ",English,11,0,neutral,,,,,,,,,  http://t.co/qECVlXlYQZ,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
ebe909eb-b8e4-44e0-950e-78ac43f64b8e,Today Apple and IBM announced a landmark enterprise partnership.  Thanks Ginni!  #Apple #IBM http://t.co/0Rq48p7t7i,Today Apple and IBM announced a landmark enterprise partnership... ,English,8,0,neutral,,,,,,,,,Apple,Company,0,neutral,2,landmark enterprise partnership,0,neutral,4,,,,,,,,Business,,0,neutral,1,,,,
ebe909eb-b8e4-44e0-950e-78ac43f64b8e,Today Apple and IBM announced a landmark enterprise partnership.  Thanks Ginni!  #Apple #IBM http://t.co/0Rq48p7t7i,Today Apple and IBM announced a landmark enterprise partnership... ,English,8,0,neutral,,,,,,,,,IBM,Company,0,neutral,2,,,,,,,,,,,,,,,,,,,,
ebe909eb-b8e4-44e0-950e-78ac43f64b8e,Today Apple and IBM announced a landmark enterprise partnership.  Thanks Ginni!  #Apple #IBM http://t.co/0Rq48p7t7i,Today Apple and IBM announced a landmark enterprise partnership... ,English,8,0,neutral,,,,,,,,, #Apple,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
ebe909eb-b8e4-44e0-950e-78ac43f64b8e,Today Apple and IBM announced a landmark enterprise partnership.  Thanks Ginni!  #Apple #IBM http://t.co/0Rq48p7t7i,Today Apple and IBM announced a landmark enterprise partnership... ,English,8,0,neutral,,,,,,,,, #IBM,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
ebe909eb-b8e4-44e0-950e-78ac43f64b8e,Today Apple and IBM announced a landmark enterprise partnership.  Thanks Ginni!  #Apple #IBM http://t.co/0Rq48p7t7i,Today Apple and IBM announced a landmark enterprise partnership... ,English,8,0,neutral,,,,,,,,,  http://t.co/0Rq48p7t7i,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
bb8039b9-aa5a-4027-95b3-75b2cd050de6,Inclusion inspires innovation.  Pride: http://t.co/w7IWKAfEDP via @YouTube,Inclusion inspires innovation... Pride:   http://t.co/w7IWKAfEDP via  @YouTube... ,English,3,0.545000017,positive,,,,,inspires,0.600000024,positive,, @YouTube,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
bb8039b9-aa5a-4027-95b3-75b2cd050de6,Inclusion inspires innovation.  Pride: http://t.co/w7IWKAfEDP via @YouTube,Inclusion inspires innovation... Pride:   http://t.co/w7IWKAfEDP via  @YouTube... ,English,3,0.545000017,positive,,,,,innovation,0.49000001,positive,,  http://t.co/w7IWKAfEDP,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
b760d498-dde1-4d62-adfb-c8abfb6b50cc,"Happy #4thofJuly!Reflecting on our values: Equality,Liberty,Pursuit of Happiness with a Govt of, by, &amp; for the people http://t.co/pSJVp0ynxM","Reflecting on our values: Equality,Liberty,Pursuit of Happiness with a Govt of, by, &amp; for the people   http://t.co/pSJVp0ynxM... ",English,16,1,positive,,,,,Happy,1,positive,, #4thofJuly,Pattern,1,positive,6,,,,,,,,,,,,,,,,,,,,
b760d498-dde1-4d62-adfb-c8abfb6b50cc,"Happy #4thofJuly!Reflecting on our values: Equality,Liberty,Pursuit of Happiness with a Govt of, by, &amp; for the people http://t.co/pSJVp0ynxM","Reflecting on our values: Equality,Liberty,Pursuit of Happiness with a Govt of, by, &amp; for the people   http://t.co/pSJVp0ynxM... ",English,16,1,positive,,,,,,,,,  http://t.co/pSJVp0ynxM,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
bbc2e1f8-4541-410d-8cf3-32d2861e0dd8,Congrats to 5000 Apple employees/families who attended today's Pride parade.Inclusion inspires innovation.#applepride http://t.co/4DncX8F6fO,Congrats to 5000 Apple employees/families who attended today's Pride parade... Inclusion inspires innovation.#... ,English,8,0.545000017,positive,,,,,inspires,0.600000024,positive,,  http://t.co/4DncX8F6fO,Regex,0,neutral,0,attended today,0.272500008,neutral,4,,,,,,,,,,,,,,,,
bbc2e1f8-4541-410d-8cf3-32d2861e0dd8,Congrats to 5000 Apple employees/families who attended today's Pride parade.Inclusion inspires innovation.#applepride http://t.co/4DncX8F6fO,Congrats to 5000 Apple employees/families who attended today's Pride parade... Inclusion inspires innovation.#... ,English,8,0.545000017,positive,,,,,innovation,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
c395593b-2ef1-4acb-a4e8-1c6fb8b9e385,Enjoying the beauty of #Yosemite after hiking to Glacier Point. Amazing view of Half Dome. Perfect OSX name. http://t.co/TP38dRIAz8,Enjoying the beauty of  #Yosemite after hiking to Glacier Point... ,English,11,0.49000001,positive,,,,,Enjoying,0.49000001,positive,, #Yosemite,Pattern,0,neutral,1,Amazing view,0.49000001,neutral,4,,,,,,,,,,,,,,,,
c395593b-2ef1-4acb-a4e8-1c6fb8b9e385,Enjoying the beauty of #Yosemite after hiking to Glacier Point. Amazing view of Half Dome. Perfect OSX name. http://t.co/TP38dRIAz8,Enjoying the beauty of  #Yosemite after hiking to Glacier Point... ,English,11,0.49000001,positive,,,,,beauty,0.49000001,positive,,  http://t.co/TP38dRIAz8,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
c395593b-2ef1-4acb-a4e8-1c6fb8b9e385,Enjoying the beauty of #Yosemite after hiking to Glacier Point. Amazing view of Half Dome. Perfect OSX name. http://t.co/TP38dRIAz8,Enjoying the beauty of  #Yosemite after hiking to Glacier Point... ,English,11,0.49000001,positive,,,,,Amazing,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
d464c518-94b0-4c61-904b-f8714d08ff7c,Congratulations to this amazing team at the new Apple Store Puerta del Sol in Madrid. Our 101st store in Europe! http://t.co/QFr0GNV9FS,Congratulations to this amazing team at the new Apple Store Puerta del Sol in Madrid... Our 101st store in Europe!... ,English,17,0.524999976,positive,,,,,amazing team,0.550000012,positive,101st store,Sol,Person,0,neutral,2,amazing team,0.550000012,positive,4,,,,,,,,,,,,,,,,
d464c518-94b0-4c61-904b-f8714d08ff7c,Congratulations to this amazing team at the new Apple Store Puerta del Sol in Madrid. Our 101st store in Europe! http://t.co/QFr0GNV9FS,Congratulations to this amazing team at the new Apple Store Puerta del Sol in Madrid... Our 101st store in Europe!... ,English,17,0.524999976,positive,,,,,Congratulations,0.5,positive,,Madrid,Place,0,neutral,2,101st store,0.262499988,neutral,4,,,,,,,,,,,,,,,,
d464c518-94b0-4c61-904b-f8714d08ff7c,Congratulations to this amazing team at the new Apple Store Puerta del Sol in Madrid. Our 101st store in Europe! http://t.co/QFr0GNV9FS,Congratulations to this amazing team at the new Apple Store Puerta del Sol in Madrid... Our 101st store in Europe!... ,English,17,0.524999976,positive,,,,,,,,,Europe,Place,0,neutral,2,,,,,,,,,,,,,,,,,,,,
d464c518-94b0-4c61-904b-f8714d08ff7c,Congratulations to this amazing team at the new Apple Store Puerta del Sol in Madrid. Our 101st store in Europe! http://t.co/QFr0GNV9FS,Congratulations to this amazing team at the new Apple Store Puerta del Sol in Madrid... Our 101st store in Europe!... ,English,17,0.524999976,positive,,,,,,,,,  http://t.co/QFr0GNV9FS,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
dedfc87c-e246-4120-a93f-68f5ead7cdc3,I applaud @WhiteHouse decision to ban #LGBT discrimination at fed contractors. House must act on #ENDA.  A matter of basic human dignity.,I applaud  @WhiteHouse decision to ban  #LGBT discrimination at fed contractors... ,English,12,0.092510596,neutral,,,,,applaud,0.49000001,positive,, @WhiteHouse,Person,-0.13581568,neutral,5,human dignity,0.379999995,neutral,4,Law,,0.533331931,,,,,,,,,,,,,
dedfc87c-e246-4120-a93f-68f5ead7cdc3,I applaud @WhiteHouse decision to ban #LGBT discrimination at fed contractors. House must act on #ENDA.  A matter of basic human dignity.,I applaud  @WhiteHouse decision to ban  #LGBT discrimination at fed contractors... ,English,12,0.092510596,neutral,,,,,ban,-0.40744704,negative,, #LGBT,Pattern,-0.13581568,neutral,5,,,,,,,,,,,,,,,,,,,,
dedfc87c-e246-4120-a93f-68f5ead7cdc3,I applaud @WhiteHouse decision to ban #LGBT discrimination at fed contractors. House must act on #ENDA.  A matter of basic human dignity.,I applaud  @WhiteHouse decision to ban  #LGBT discrimination at fed contractors... ,English,12,0.092510596,neutral,,,,,dignity,0.379999995,positive,, #ENDA,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
98ebc58c-34ab-4935-b2f4-a08bda3701ba,RT @Nike: They can predict everything but heart. #justdoit http://t.co/6YH45414YQ,RT  @Nike: They can predict everything but heart... ,English,8,0,neutral,,,,,,,,, @Nike,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
98ebc58c-34ab-4935-b2f4-a08bda3701ba,RT @Nike: They can predict everything but heart. #justdoit http://t.co/6YH45414YQ,RT  @Nike: They can predict everything but heart... ,English,8,0,neutral,,,,,,,,, #justdoit,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
98ebc58c-34ab-4935-b2f4-a08bda3701ba,RT @Nike: They can predict everything but heart. #justdoit http://t.co/6YH45414YQ,RT  @Nike: They can predict everything but heart... ,English,8,0,neutral,,,,,,,,,  http://t.co/6YH45414YQ,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
6207beca-4174-4b7f-9742-0b94bc0d911a,Shout out to the winners of the 2014 #iPhone Photography Awards!  Awe-inspiring. Check them out and be amazed. http://t.co/kixtaYdVFQ,Shout out to the winners of the 2014  #iPhone Photography Awards!... Check them out and be amazed... ,English,14,0.399367809,positive,,,,,winners,0.88310349,positive,, #iPhone,Pattern,0,neutral,1,,,,,,,,,,,,,,,,,,,,
6207beca-4174-4b7f-9742-0b94bc0d911a,Shout out to the winners of the 2014 #iPhone Photography Awards!  Awe-inspiring. Check them out and be amazed. http://t.co/kixtaYdVFQ,Shout out to the winners of the 2014  #iPhone Photography Awards!... Check them out and be amazed... ,English,14,0.399367809,positive,,,,,Awe-inspiring,0.75,positive,,  http://t.co/kixtaYdVFQ,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
6207beca-4174-4b7f-9742-0b94bc0d911a,Shout out to the winners of the 2014 #iPhone Photography Awards!  Awe-inspiring. Check them out and be amazed. http://t.co/kixtaYdVFQ,Shout out to the winners of the 2014  #iPhone Photography Awards!... Check them out and be amazed... ,English,14,0.399367809,positive,,,and,,be amazed,-0.435000002,negative,,,,,,,,,,,,,,,,,,,,,,,,,,
6783218d-130f-4796-8095-2608414b8f52,RT @OneRepublic: 1963 Airstream mobile recording studio. Flanked by our busses....  Powered by @APPLE and @tim_cook #NativeSummerTour http:…,RT  @OneRepublic: 1963 Airstream mobile recording studio... ,English,6,0.49000001,positive,,,,,busses,0.49000001,positive,mobile recording, @OneRepublic,Person,0,neutral,2,mobile recording studio,0.245000005,neutral,4,,,,,,,,,,,,,,,,
6783218d-130f-4796-8095-2608414b8f52,RT @OneRepublic: 1963 Airstream mobile recording studio. Flanked by our busses....  Powered by @APPLE and @tim_cook #NativeSummerTour http:…,RT  @OneRepublic: 1963 Airstream mobile recording studio... ,English,6,0.49000001,positive,,,,,,,,, @APPLE,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
6783218d-130f-4796-8095-2608414b8f52,RT @OneRepublic: 1963 Airstream mobile recording studio. Flanked by our busses....  Powered by @APPLE and @tim_cook #NativeSummerTour http:…,RT  @OneRepublic: 1963 Airstream mobile recording studio... ,English,6,0.49000001,positive,,,,,,,,, @tim_cook,Person,0,neutral,2,,,,,,,,,,,,,,,,,,,,
6783218d-130f-4796-8095-2608414b8f52,RT @OneRepublic: 1963 Airstream mobile recording studio. Flanked by our busses....  Powered by @APPLE and @tim_cook #NativeSummerTour http:…,RT  @OneRepublic: 1963 Airstream mobile recording studio... ,English,6,0.49000001,positive,,,,,,,,, #NativeSummerTour,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
40784189-703d-4ae4-87ed-84b7316663fa,RT @AngelaAhrendts: What an incredible day in Tokyo. Wonderful to meet so many of our dedicated customers in our beautiful new store. http:…,RT  @AngelaAhrendts: What an incredible day in Tokyo... ,English,17,0.533333361,positive,,,,,incredible,0.75,positive,dedicated customers,Tokyo,Place,0.75,positive,5,incredible day,0.75,positive,4,,,,,,,,,,,,,,,,
40784189-703d-4ae4-87ed-84b7316663fa,RT @AngelaAhrendts: What an incredible day in Tokyo. Wonderful to meet so many of our dedicated customers in our beautiful new store. http:…,RT  @AngelaAhrendts: What an incredible day in Tokyo... ,English,17,0.533333361,positive,,,,,beautiful,0.75,positive,, @AngelaAhrendts,Person,0,neutral,2,dedicated customers,0.479166687,neutral,4,,,,,,,,,,,,,,,,
40784189-703d-4ae4-87ed-84b7316663fa,RT @AngelaAhrendts: What an incredible day in Tokyo. Wonderful to meet so many of our dedicated customers in our beautiful new store. http:…,RT  @AngelaAhrendts: What an incredible day in Tokyo... ,English,17,0.533333361,positive,,,,,so many,0.100000001,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,
21afd60e-6dfd-4321-b06d-6c9362e5a6f1,A stunning new Apple Store opens Friday in Tokyo. Congratulations to our amazing team there! ???????????????.  http://t.co/yZMo7JlGGm,A stunning new Apple Store opens Friday in Tokyo... Congratulations to our amazing team there!... ???????????????... ,English,12,0.900000036,positive,,,,,amazing team,1.100000024,positive,,Apple Store,Company,0.600000024,positive,4,amazing team,0.550000012,positive,4,,,,,,,,,,,,,,,,
21afd60e-6dfd-4321-b06d-6c9362e5a6f1,A stunning new Apple Store opens Friday in Tokyo. Congratulations to our amazing team there! ???????????????.  http://t.co/yZMo7JlGGm,A stunning new Apple Store opens Friday in Tokyo... Congratulations to our amazing team there!... ???????????????... ,English,12,0.900000036,positive,,,,,Congratulations,1,positive,,Tokyo,Place,0,neutral,1,,,,,,,,,,,,,,,,,,,,
21afd60e-6dfd-4321-b06d-6c9362e5a6f1,A stunning new Apple Store opens Friday in Tokyo. Congratulations to our amazing team there! ???????????????.  http://t.co/yZMo7JlGGm,A stunning new Apple Store opens Friday in Tokyo... Congratulations to our amazing team there!... ???????????????... ,English,12,0.900000036,positive,,,,,stunning,0.600000024,positive,,  http://t.co/yZMo7JlGGm,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
eebab8f8-82de-4aca-a8a1-a21538fff912,The Game Before The Game. The team at #Beats captures it perfectly. A must watch before #World Cup.  http://t.co/qLJa2yTqAw,The Game Before The Game... The team at  #Beats captures it perfectly... A must watch before  #World Cup... ,English,15,0.49000001,positive,,,,,perfectly,0.49000001,positive,, #Beats,Pattern,0.49000001,neutral,4,,,,,,,,,,,,,,,,,,,,
eebab8f8-82de-4aca-a8a1-a21538fff912,The Game Before The Game. The team at #Beats captures it perfectly. A must watch before #World Cup.  http://t.co/qLJa2yTqAw,The Game Before The Game... The team at  #Beats captures it perfectly... A must watch before  #World Cup... ,English,15,0.49000001,positive,,,,,,,,, #World,Pattern,0,neutral,1,,,,,,,,,,,,,,,,,,,,
eebab8f8-82de-4aca-a8a1-a21538fff912,The Game Before The Game. The team at #Beats captures it perfectly. A must watch before #World Cup.  http://t.co/qLJa2yTqAw,The Game Before The Game... The team at  #Beats captures it perfectly... A must watch before  #World Cup... ,English,15,0.49000001,positive,,,,,,,,,  http://t.co/qLJa2yTqAw,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
dffe2808-ad03-4b17-a7aa-f59cc734d24e,Our AppleCare team is the best in the world. Thrilled to see them in action yesterday on our new campus in Austin. http://t.co/fTaMKzMi9o,Thrilled to see them in action yesterday on our new campus in Austin... ,English,25,0.577682316,positive,,,,,new campus,0.643046975,positive,AppleCare team,Austin,Place,0.643046975,positive,5,AppleCare team,0.533841133,positive,4,,,,,,,,,,,,,,,,
dffe2808-ad03-4b17-a7aa-f59cc734d24e,Our AppleCare team is the best in the world. Thrilled to see them in action yesterday on our new campus in Austin. http://t.co/fTaMKzMi9o,Thrilled to see them in action yesterday on our new campus in Austin... ,English,25,0.577682316,positive,,,,,Thrilled,0.600000024,positive,,  http://t.co/fTaMKzMi9o,Regex,0,neutral,0,action yesterday,0.577682316,positive,4,,,,,,,,,,,,,,,,
dffe2808-ad03-4b17-a7aa-f59cc734d24e,Our AppleCare team is the best in the world. Thrilled to see them in action yesterday on our new campus in Austin. http://t.co/fTaMKzMi9o,Thrilled to see them in action yesterday on our new campus in Austin... ,English,25,0.577682316,positive,,,,,best,0.49000001,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
d3372e56-0484-41f2-8a00-49b4873dc703,"Watching the Mac Pro come together in Austin yesterday,thanks to a team loaded with American manufacturing expertise. http://t.co/5LcCOFIVgC","Watching the Mac Pro come together in Austin yesterday,thanks to a team loaded with American manufacturing expertise... ",English,15,0.49000001,positive,,,,,expertise,0.49000001,positive,,Austin,Place,0.49000001,neutral,6,American manufacturing expertise,0.49000001,neutral,4,,,,,,,,,,,,,,,,
d3372e56-0484-41f2-8a00-49b4873dc703,"Watching the Mac Pro come together in Austin yesterday,thanks to a team loaded with American manufacturing expertise. http://t.co/5LcCOFIVgC","Watching the Mac Pro come together in Austin yesterday,thanks to a team loaded with American manufacturing expertise... ",English,15,0.49000001,positive,,,,,,,,,Mac Pro,Product,0,neutral,2,,,,,,,,,,,,,,,,,,,,
d3372e56-0484-41f2-8a00-49b4873dc703,"Watching the Mac Pro come together in Austin yesterday,thanks to a team loaded with American manufacturing expertise. http://t.co/5LcCOFIVgC","Watching the Mac Pro come together in Austin yesterday,thanks to a team loaded with American manufacturing expertise... ",English,15,0.49000001,positive,,,,,,,,,  http://t.co/5LcCOFIVgC,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
9d761c38-69be-4a38-9b71-ee94d824050d,"Thrilled to meet many talented developers, especially these winners of our student scholarship program. Enjoy #WWDC! http://t.co/2uVvc9vHnT","Thrilled to meet many talented developers, especially these winners of our student scholarship program... ",English,11,0.510387897,positive,,,,,Thrilled,0.600000024,positive,, #WWDC,Pattern,0,neutral,2,student scholarship program,0.5,neutral,4,,,,,,,,,,,,,,,,
9d761c38-69be-4a38-9b71-ee94d824050d,"Thrilled to meet many talented developers, especially these winners of our student scholarship program. Enjoy #WWDC! http://t.co/2uVvc9vHnT","Thrilled to meet many talented developers, especially these winners of our student scholarship program... ",English,11,0.510387897,positive,,,,,talented,0.5,positive,,  http://t.co/2uVvc9vHnT,Regex,0,neutral,0,talented developers,0.5,neutral,4,,,,,,,,,,,,,,,,
9d761c38-69be-4a38-9b71-ee94d824050d,"Thrilled to meet many talented developers, especially these winners of our student scholarship program. Enjoy #WWDC! http://t.co/2uVvc9vHnT","Thrilled to meet many talented developers, especially these winners of our student scholarship program... ",English,11,0.510387897,positive,,,,,scholarship,0.5,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
9d761c38-69be-4a38-9b71-ee94d824050d,"Thrilled to meet many talented developers, especially these winners of our student scholarship program. Enjoy #WWDC! http://t.co/2uVvc9vHnT","Thrilled to meet many talented developers, especially these winners of our student scholarship program... ",English,11,0.510387897,positive,,,,,winners,0.441551745,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
d0909be3-f0d7-4a6e-89c7-b1eee3b2d2aa,"Sharing a laugh with Jimmy, Dre, and @cue. Excited to welcome the #Beats team to #Apple. It's all about the music. http://t.co/ZwyWgHFwhO",It's all about the music... ,English,16,0.444999993,positive,,,,,laugh,0.49000001,positive,, @cue,Person,0,neutral,1,,,,,,,,,,,,,,,,,,,,
d0909be3-f0d7-4a6e-89c7-b1eee3b2d2aa,"Sharing a laugh with Jimmy, Dre, and @cue. Excited to welcome the #Beats team to #Apple. It's all about the music. http://t.co/ZwyWgHFwhO",It's all about the music... ,English,16,0.444999993,positive,,,,,Excited,0.400000006,positive,, #Beats,Pattern,0,neutral,1,,,,,,,,,,,,,,,,,,,,
d0909be3-f0d7-4a6e-89c7-b1eee3b2d2aa,"Sharing a laugh with Jimmy, Dre, and @cue. Excited to welcome the #Beats team to #Apple. It's all about the music. http://t.co/ZwyWgHFwhO",It's all about the music... ,English,16,0.444999993,positive,,,,,,,,, #Apple,Pattern,0,neutral,1,,,,,,,,,,,,,,,,,,,,
d0909be3-f0d7-4a6e-89c7-b1eee3b2d2aa,"Sharing a laugh with Jimmy, Dre, and @cue. Excited to welcome the #Beats team to #Apple. It's all about the music. http://t.co/ZwyWgHFwhO",It's all about the music... ,English,16,0.444999993,positive,,,,,,,,,  http://t.co/ZwyWgHFwhO,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
67f9f7a8-5028-4075-8685-733206153208,"On this #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom.","On this  #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom... ",English,13,0.508301795,positive,,,and,,freedom,0.680000007,positive,, #MemorialDay,Pattern,0,neutral,4,courageous men,0.600000024,positive,4,,,,,,,,,,,,,,,,
67f9f7a8-5028-4075-8685-733206153208,"On this #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom.","On this  #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom... ",English,13,0.508301795,positive,,,,,ultimate,0.67298609,positive,,,,,,,ultimate sacrifice,0.67298609,positive,4,,,,,,,,,,,,,,,,
67f9f7a8-5028-4075-8685-733206153208,"On this #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom.","On this  #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom... ",English,13,0.508301795,positive,,,,,courageous,0.600000024,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
67f9f7a8-5028-4075-8685-733206153208,"On this #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom.","On this  #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom... ",English,13,0.508301795,positive,,,,,love,0.600000024,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
67f9f7a8-5028-4075-8685-733206153208,"On this #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom.","On this  #MemorialDay, let's honor the courageous men and women who made the ultimate sacrifice for love of country, liberty and freedom... ",English,13,0.508301795,positive,,,,,honor,0.531316638,positive,,,,,,,,,,,,,,,,,,,,,,,,,,
f23c09d6-d1e2-4e59-b8b6-da4a65f3ab9a,Join me for lunch and advance human rights @rfkcenter.You can also be my VIP guest at an Apple event. https://t.co/02aONVPQM9 #RFKauction,Join me for lunch and advance human rights  @rfkcenter... You can also be my VIP guest at an Apple event... https://t.co/02aONVPQM9  #RFKauction... ,English,14,0.536270022,positive,,,,,human rights,0.557539999,positive,also be, @rfkcenter,Person,1.072540045,positive,7,VIP guest,0.515000045,positive,4,,,,,,,,,,,,,,,,
f23c09d6-d1e2-4e59-b8b6-da4a65f3ab9a,Join me for lunch and advance human rights @rfkcenter.You can also be my VIP guest at an Apple event. https://t.co/02aONVPQM9 #RFKauction,Join me for lunch and advance human rights  @rfkcenter... You can also be my VIP guest at an Apple event... https://t.co/02aONVPQM9  #RFKauction... ,English,14,0.536270022,positive,,,,,VIP,0.515000045,positive,, #RFKauction,Pattern,0,neutral,2,,,,,,,,,,,,,,,,,,,,
f23c09d6-d1e2-4e59-b8b6-da4a65f3ab9a,Join me for lunch and advance human rights @rfkcenter.You can also be my VIP guest at an Apple event. https://t.co/02aONVPQM9 #RFKauction,Join me for lunch and advance human rights  @rfkcenter... You can also be my VIP guest at an Apple event... https://t.co/02aONVPQM9  #RFKauction... ,English,14,0.536270022,positive,,,,,,,,,https://t.co/02aONVPQM9,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
9aa30494-434e-49cd-a4e4-25947bbd3be4,You are more powerful than you think. https://t.co/QAMrQH8454,You are more powerful than you think... https://t.co/QAMrQH8454... ,English,9,1.036800027,positive,,,more,,powerful,1.036800027,positive,,https://t.co/QAMrQH8454,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
d2b2a757-4ba9-4e85-b6b7-a3d98fb2bfc9,Celebrating Earth Day with Jack Johnson at Apple with our great team. http://t.co/J3IfmAUNth,Celebrating Earth Day with Jack Johnson at Apple with our great team... ,English,10,0.587499976,positive,,,,,great,0.600000024,positive,,Jack Johnson,Person,0.587499976,positive,7,great team,0.600000024,positive,4,,,,,,,,,,,,,,,,
d2b2a757-4ba9-4e85-b6b7-a3d98fb2bfc9,Celebrating Earth Day with Jack Johnson at Apple with our great team. http://t.co/J3IfmAUNth,Celebrating Earth Day with Jack Johnson at Apple with our great team... ,English,10,0.587499976,positive,,,,,Celebrating,0.574999988,positive,,Apple,Company,0.600000024,positive,6,,,,,,,,,,,,,,,,,,,,
d2b2a757-4ba9-4e85-b6b7-a3d98fb2bfc9,Celebrating Earth Day with Jack Johnson at Apple with our great team. http://t.co/J3IfmAUNth,Celebrating Earth Day with Jack Johnson at Apple with our great team... ,English,10,0.587499976,positive,,,,,,,,,  http://t.co/J3IfmAUNth,Regex,0,neutral,0,,,,,,,,,,,,,,,,,,,,
