Date (GMT),Handle,Name,Text,URL,Platform,Type,Retweet count,Favorite count
24/02/2014 15:05:14,@tim_cook,Tim Cook,"Remembering my friend Steve on his birthday. ""Stay hungry, Stay foolish"". We honor him by continuing the work he loved so much.",https://twitter.com/tim_cook/status/437966455229804545,Twitter for iPad,New,7897,5091
21/02/2014 17:34:54,@tim_cook,Tim Cook,Discrimination ends when we refuse to accept it.  Very proud of #Coach Gus Malzahn.  Great leadership! http://t.co/uq7MffckAv,https://twitter.com/tim_cook/status/436916954968764419,OS X,New,514,591
15/02/2014 18:51:48,@tim_cook,Tim Cook,'Obrigado' to everyone who visited our new store in Rio de Janeiro today and to our terrific customers across Brazil! http://t.co/3nFPxN4m3Y,https://twitter.com/tim_cook/status/434761979144585216,Twitter Web Client,New,2099,1854
14/02/2014 05:13:09,@tim_cook,Tim Cook,I'm tremendously proud of the progress Apple made in 2013. Read about it on our new SR website. http://t.co/xXNZ78t08W,https://twitter.com/tim_cook/status/434193571961249793,Twitter for iPad,New,716,777
12/02/2014 16:29:50,@tim_cook,Tim Cook,"Abraham #Lincoln's timeless advice:   ""I will prepare and someday my chance will come"".",https://twitter.com/tim_cook/status/433639091045818368,Twitter Web Client,New,1629,1359
12/02/2014 16:27:39,@tim_cook,Tim Cook,Remembering Lincoln today and his dedication to the proposition that all men are created equal. We are still seeking to fullfill his dream.,https://twitter.com/tim_cook/status/433638539209629696,Twitter Web Client,New,736,692
03/02/2014 05:00:20,@tim_cook,Tim Cook,"RT @cue: Get the new @U2 song “Invisible” for free on iTunes, and BofA will give $1 for @RED. Great music, great cause! http://t.co/BwmEnpk…",https://twitter.com/tim_cook/status/430204082062901248,Twitter for iPhone,Retweet (native),638,238
25/01/2014 01:49:47,@tim_cook,Tim Cook,Still standing at the intersection of technology and the liberal arts. Happy Birthday Mac! http://t.co/w1WhQEvn2i,https://twitter.com/tim_cook/status/426894637911908352,iOS,New,2989,2706
25/01/2014 01:42:46,@tim_cook,Tim Cook,Celebrating Mac's 30th with some of my closest friends in Cupertino with OneRepublic. Awesome.,https://twitter.com/tim_cook/status/426892873410166785,iOS,New,1170,1658
24/01/2014 13:38:28,@tim_cook,Tim Cook,Happy Birthday Mac!  My life is infinitely better because we met. Today we salute everything you stand for. http://t.co/seLULo2cQ6,https://twitter.com/tim_cook/status/426710595857960960,Twitter for iPad,New,5744,2950
20/01/2014 05:15:22,@tim_cook,Tim Cook,"Timeless advice from MLK:  ""The time is always right to do what is right"".",https://twitter.com/tim_cook/status/425134436036800512,Twitter Web Client,New,1504,1210
20/01/2014 05:08:15,@tim_cook,Tim Cook,"MLK: I have a dream that one day this nation will rise up and live out the true meaning of its creed: - "".. that all men are created equal.'",https://twitter.com/tim_cook/status/425132642657263617,Twitter Web Client,New,610,640
20/01/2014 05:02:43,@tim_cook,Tim Cook,"MLK:  Life's most persistent and urgent question is, ""What are you doing for others?  He said this 50 years ago and it is still true today.",https://twitter.com/tim_cook/status/425131252337741824,Twitter Web Client,New,708,746
20/01/2014 04:57:54,@tim_cook,Tim Cook,"Remembering my lifelong hero. ""Injustice anywhere is a threat to justice everywhere.""- Dr. Martin Luther King",https://twitter.com/tim_cook/status/425130039936446464,Twitter Web Client,New,903,856
17/01/2014 04:52:03,@tim_cook,Tim Cook,Having fun in Beijing at the iPhone launch with China Mobile! http://t.co/AqoqLbbeO7,https://twitter.com/tim_cook/status/424041405296549888,iOS,New,1408,1417
16/01/2014 03:34:22,@tim_cook,Tim Cook,"If you haven't seen this, I'd recommend watching it. What will your verse be?  http://t.co/8nyIRPQ21f",https://twitter.com/tim_cook/status/423659465255026689,iOS,New,1083,930
07/01/2014 15:27:51,@tim_cook,Tim Cook,"Congratulations to #FSU coaches, team, and fans!  #BCS Champs!",https://twitter.com/tim_cook/status/420577528441348097,Twitter for iPad,New,230,301
07/01/2014 15:25:52,@tim_cook,Tim Cook,Shout out to @CoachGusMalzahn and the entire #Auburn team.  You made us proud. It was a wild ride and you reminded us of why we love Auburn.,https://twitter.com/tim_cook/status/420577030967554049,Twitter for iPad,New,1620,1212
01/01/2014 14:27:47,@tim_cook,Tim Cook,Happy New Year! Wishing everyone their best year yet.,https://twitter.com/tim_cook/status/418388085546577920,Twitter for iPad,New,2320,2417
18/12/2013 15:48:45,@tim_cook,Tim Cook,We have begun manufacturing the Mac Pro in Austin.  It's the most powerful Mac ever.  Orders start tomorrow. http://t.co/Jrd1Gic3Ya,https://twitter.com/tim_cook/status/413335029264429056,OS X,New,7136,3925
18/12/2013 04:17:26,@tim_cook,Tim Cook,Happy Holidays to all of our amazing customers!   http://t.co/eonnck8cDF,https://twitter.com/tim_cook/status/413161054802169857,Twitter for iPad,New,1436,1158
09/12/2013 14:56:13,@tim_cook,Tim Cook,Honored that #Apple is being recognized by the #HRC for our efforts to promote equality. 12th year in a row! http://t.co/ERJbYBwV4f,https://twitter.com/tim_cook/status/410060318383931392,iOS,New,568,561
08/12/2013 02:27:48,@tim_cook,Tim Cook,SEC champs! Shout out for all of the players and coaches. See you at the championship game. War Eagle! https://t.co/zmhL7aAYOI,https://twitter.com/tim_cook/status/409509585339166721,Twitter for iPad,New,533,429
06/12/2013 12:43:36,@tim_cook,Tim Cook,"“ What counts in life is not the mere fact that we have lived. It is what difference we have made to the lives of others....."" Mandela 2002",https://twitter.com/tim_cook/status/408939782924824576,Twitter for iPad,New,1851,1170
06/12/2013 01:39:47,@tim_cook,Tim Cook,Amazing human being. Champion of freedom and human dignity. He set an example for all of the world. RIP Nelson Mandela. We miss you already.,https://twitter.com/tim_cook/status/408772726875111424,Twitter Web Client,New,1918,1163
01/12/2013 14:08:42,@tim_cook,Tim Cook,We are marking #World AIDS Day by turning Apple's logo red. Together we can achieve an AIDS free generation. http://t.co/3kdx9UZr9f,https://twitter.com/tim_cook/status/407149257603284992,Twitter for iPad,New,4527,2905
01/12/2013 00:57:27,@tim_cook,Tim Cook,I'll never tire of listening to this!  Could not be more proud of the Tigers!   https://t.co/G0ojg9Nyvm,https://twitter.com/tim_cook/status/406950134396624897,Twitter for iPad,New,1402,1074
01/12/2013 00:29:34,@tim_cook,Tim Cook,RT @espn: AUBURN WINS!! AUBURN WINS!!! AUBURN WINS!!,https://twitter.com/tim_cook/status/406943119163154432,Twitter for iPad,Retweet (native),7102,4906
28/11/2013 14:38:53,@tim_cook,Tim Cook,Grateful this #Thanksgiving for amazing customers and the privilege to work with fantastic people.  Happy Thanksgiving!,https://twitter.com/tim_cook/status/406069691388399617,Twitter for iPad,New,1112,1217
23/11/2013 21:04:16,@tim_cook,Tim Cook,Very proud of the Blue Devils.  https://t.co/3TooxRBg4a,https://twitter.com/tim_cook/status/404354736813780992,Twitter for iPhone,New,208,239
22/11/2013 19:50:14,@tim_cook,Tim Cook,"RT @KerryKennedyRFK: “If we cannot end now our differences, at least we can help make the world safe for diversity.” -#JFK, June 10, 1963",https://twitter.com/tim_cook/status/403973717224464384,Twitter Web Client,Retweet (native),243,210
22/11/2013 19:15:02,@tim_cook,Tim Cook,"Timeless advice.  ""Let both sides explore what problems unite us instead of belaboring those problems which divide us."" - #JFK, 1961",https://twitter.com/tim_cook/status/403964861639454720,Twitter for iPad,New,1444,1032
17/11/2013 00:52:11,@tim_cook,Tim Cook,"RT @TheAUPlainsman: FINAL: No. 7 Auburn 43, No. 25 Georgia 38. One of the biggest plays in Auburn history sets up one of the biggest Iron B…",https://twitter.com/tim_cook/status/401875379973271552,Twitter for iPhone,Retweet (native),97,129
07/11/2013 20:43:34,@tim_cook,Tim Cook,Thanks to all Senators who supported ENDA!  I encourage the House to follow suit and end discrimination. http://t.co/nXEhA9IKRf,https://twitter.com/tim_cook/status/398551322992967680,OS X,New,779,582
04/11/2013 19:46:03,@tim_cook,Tim Cook,http://t.co/PjGkNqNREn,https://twitter.com/tim_cook/status/397449685025050624,iOS,New,433,470
22/10/2013 16:20:39,@tim_cook,Tim Cook,Can't wait to get underway. Having fun backstage.,https://twitter.com/tim_cook/status/392686950970163200,Twitter for iPhone,New,5193,2412
18/10/2013 17:01:57,@tim_cook,Tim Cook,Looking forward to a great season!  https://t.co/EJ2mpToVWV,https://twitter.com/tim_cook/status/391247791462170624,Twitter for iPhone,New,251,242
16/10/2013 13:08:08,@tim_cook,Tim Cook,Our home for innovation and creativity for decades to come. Cupertino City Council Gives Unanimous Approval for Apple's New Campus,https://twitter.com/tim_cook/status/390464176130240512,Twitter Web Client,New,2750,1863
13/10/2013 21:21:59,@tim_cook,Tim Cook,Very proud of the Tigers! “@TheAUPlainsman: Auburn comes in at No. 24 in this week's AP top 25 poll:http://t.co/wRa5FfaPpF”,https://twitter.com/tim_cook/status/389501293032517632,Twitter for iPad,Reply (native),348,264
05/10/2013 14:10:45,@tim_cook,Tim Cook,Second anniversary of Steve's death. Going on a long hike today and reflecting on his friendship and all the dents he made in the universe.,https://twitter.com/tim_cook/status/386493665406746625,Twitter for iPad,New,10155,6002
23/09/2013 15:59:29,@tim_cook,Tim Cook,Thanks to all our amazing customers for the fantastic weekend!,https://twitter.com/tim_cook/status/382172377569689600,Twitter Web Client,New,2922,2183
22/09/2013 12:05:30,@tim_cook,Tim Cook,RT @ConanOBrien: iOS7? More like iOSHeaven. #ApplePleaseSendMeAniPad,https://twitter.com/tim_cook/status/381751102833582080,Twitter for iPad,Retweet (native),3368,2718
20/09/2013 19:02:22,@tim_cook,Tim Cook,Visited Retail Stores in Palo Alto today. Seeing so many happy customers reminds us of why we do what we do.,https://twitter.com/tim_cook/status/381131235247923201,Twitter for iPhone,New,7685,4298
